"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-102.97","49.22","ESTEVAN A","4012400","2002-05","2002","05","17.1","","-0.7","","8.2","","29.9","","-10.6","","9.6","","22.0","","30.2","","0","","14","E","69","E"
"-102.97","49.22","ESTEVAN A","4012400","2002-06","2002","06","23.3","","10.1","","16.7","","34.5","","4.8","","104.5","","0.0","","104.5","","0","","29","E","100","E"
"-102.97","49.22","ESTEVAN A","4012400","2002-07","2002","07","27.6","","12.6","","20.1","","33.1","S","6.3","","54.2","","0.0","","54.2","","0","","30","E","65","E"
"-102.97","49.22","ESTEVAN A","4012400","2002-08","2002","08","23.3","","10.4","","16.8","","30.2","","0.8","","133.2","","0.0","","133.2","","0","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","2002-09","2002","09","20.8","","5.3","","13.1","","30.9","","-4.3","","32.2","","0.0","","32.2","","0","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","2002-10","2002","10","5.5","","-5.8","","-0.2","","22.6","","-20.0","","6.6","","9.8","","16.6","","3","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","2002-11","2002","11","2.6","","-8.5","","-3.0","","12.6","","-18.9","","3.4","","4.2","","6.4","","0","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","2002-12","2002","12","-2.8","","-12.1","","-7.5","","6.5","","-29.9","","0.0","T","41.7","","34.4","","8","","29","E","76","E"
"-102.97","49.22","ESTEVAN A","4012400","2003-01","2003","01","-8.5","","-20.3","","-14.4","","3.2","","-34.5","","2.0","","15.2","","12.0","","13","","33","E","82","E"
"-102.97","49.22","ESTEVAN A","4012400","2003-02","2003","02","-9.3","","-21.3","","-15.4","","-0.3","","-36.9","","0.2","","13.8","","9.6","","16","","33","","69",""
"-102.97","49.22","ESTEVAN A","4012400","2003-03","2003","03","-1.0","","-13.5","","-7.2","","17.0","","-34.3","S","6.4","","5.8","","11.4","","0","","28","B","65","B"
"-102.97","49.22","ESTEVAN A","4012400","2003-04","2003","04","12.7","","-0.1","","6.3","","25.7","","-9.6","","17.4","","29.0","","43.0","","0","","9","E","69","E"
"-102.97","49.22","ESTEVAN A","4012400","2003-05","2003","05","18.5","","4.7","","11.6","","30.4","","-3.8","","103.8","","0.0","T","104.0","","0","","31","E","72","E"
"-102.97","49.22","ESTEVAN A","4012400","2003-06","2003","06","23.0","","9.5","","16.3","","31.3","","4.7","","25.0","","0.0","","25.0","","0","","32","E","63","E"
"-102.97","49.22","ESTEVAN A","4012400","2003-07","2003","07","27.8","","12.4","","20.1","","34.0","","5.7","","19.0","","0.0","","19.0","","0","","31","S","56","S"
"-102.97","49.22","ESTEVAN A","4012400","2003-08","2003","08","30.1","","13.0","","21.6","","37.2","","3.7","","16.4","","0.0","","16.4","","0","","32","E","70","E"
"-102.97","49.22","ESTEVAN A","4012400","2003-09","2003","09","20.3","","3.8","","12.1","","33.9","","-9.7","","15.4","","0.0","","15.4","","0","","33","B","78","B"
"-102.97","49.22","ESTEVAN A","4012400","2003-10","2003","10","15.0","","-0.9","","7.0","","30.1","","-18.8","","13.1","","12.2","","25.1","","11","","32","E","93","E"
"-102.97","49.22","ESTEVAN A","4012400","2003-11","2003","11","-5.1","","-17.4","","-11.3","","3.8","","-28.1","","0.0","T","22.8","","16.4","","15","","30","E","74","E"
"-102.97","49.22","ESTEVAN A","4012400","2003-12","2003","12","-4.8","","-15.9","","-10.4","","2.4","","-28.8","","0.0","T","23.8","","15.6","","33","","34","E","76","E"
"-102.97","49.22","ESTEVAN A","4012400","2004-01","2004","01","-13.5","","-23.3","","-18.4","","1.7","","-41.7","","0.0","","52.6","","42.9","","42","","31","","91",""
"-102.97","49.22","ESTEVAN A","4012400","2004-02","2004","02","-6.3","","-17.5","","-11.9","","0.4","S","-35.2","","0.0","","22.6","","22.2","","41","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","2004-03","2004","03","1.7","","-8.9","","-3.6","","20.0","","-22.7","","11.2","","21.2","","31.2","","2","","31","E","89","E"
"-102.97","49.22","ESTEVAN A","4012400","2004-04","2004","04","12.8","","-2.1","","5.3","","28.0","","-9.4","","10.2","","3.2","","12.4","","0","","34","I","74","I"
"-102.97","49.22","ESTEVAN A","4012400","2004-05","2004","05","14.6","","1.3","","8.0","","25.2","","-6.2","","98.6","","30.0","","126.0","","0","","31","","70",""
"-102.97","49.22","ESTEVAN A","4012400","2004-06","2004","06","20.0","","7.3","","13.7","","29.6","","0.0","","53.1","","0.0","","53.1","","0","","27","E","70","E"
"-102.97","49.22","ESTEVAN A","4012400","2004-07","2004","07","24.2","","11.5","","17.9","","31.5","","4.6","","88.0","","0.0","","88.0","","0","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","2004-08","2004","08","21.1","","8.5","","14.8","","28.8","","-1.8","","47.2","","0.0","","47.2","","0","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","2004-09","2004","09","20.8","","4.8","","12.8","","30.9","","-0.7","","14.2","","0.0","","14.2","","0","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","2004-10","2004","10","11.3","","-1.7","","4.8","","27.6","","-10.8","","18.4","","11.0","","28.4","","0","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","2004-11","2004","11","6.1","","-7.4","","-0.6","","13.2","","-13.4","","1.2","","0.4","","1.6","","0","T","","","",""
"-102.97","49.22","ESTEVAN A","4012400","2004-12","2004","12","-3.9","","-14.1","","-9.1","","8.2","","-29.2","","0.2","","32.2","","27.8","","8","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","2005-01","2005","01","-11.4","","-22.9","","-17.2","","3.3","","-39.0","","0.4","","30.2","","21.8","","3","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","2005-02","2005","02","-3.8","","-15.6","","-9.7","","4.5","S","-28.7","","0.0","","4.4","","3.4","","0","T","31","E","67","E"
"-102.97","49.22","ESTEVAN A","4012400","2005-03","2005","03","1.6","","-8.2","","-3.3","","9.3","","-18.1","","2.0","","23.6","","23.4","","0","","31","E","83","E"
"-102.97","49.22","ESTEVAN A","4012400","2005-04","2005","04","14.3","","0.0","","7.2","","27.4","","-4.6","","3.4","","0.4","","3.8","","0","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","2005-05","2005","05","16.7","","3.2","","10.0","","27.3","","-9.6","","72.0","","2.2","","74.2","","0","","30","E","96","E"
"-102.97","49.22","ESTEVAN A","4012400","2005-06","2005","06","22.1","","11.6","","16.9","","34.1","","7.4","","134.6","","0.0","","134.6","","0","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","2005-07","2005","07","26.0","","12.6","","19.3","","33.4","","4.8","","78.2","","0.0","","78.2","","0","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","2005-08","2005","08","24.5","","10.2","","17.4","","33.6","","4.0","","81.6","","0.0","","81.6","","0","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","2005-09","2005","09","21.4","","5.2","","13.3","","31.7","","-1.9","","2.2","","0.0","","2.2","","0","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","2005-10","2005","10","12.3","","-0.8","","5.8","","26.0","","-9.8","","32.4","","3.6","","37.4","","0","","12","E","56","E"
"-102.97","49.22","ESTEVAN A","4012400","2005-11","2005","11","2.1","","-6.3","","-2.1","","14.1","","-23.3","","4.2","","16.4","","17.6","","1","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","2005-12","2005","12","-4.1","","-13.0","","-8.5","","7.3","","-27.4","","1.0","","10.2","","9.0","","1","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","2006-01","2006","01","0.8","","-8.7","","-4.0","","8.7","","-22.6","","2.6","","2.8","","4.8","","0","T","","","",""
"-102.97","49.22","ESTEVAN A","4012400","2006-02","2006","02","-4.2","","-16.3","","-10.3","","5.3","","-31.8","","0.0","T","14.2","","11.2","","4","","32","E","70","E"
"-102.97","49.22","ESTEVAN A","4012400","2006-03","2006","03","1.9","","-9.1","","-3.6","","15.1","","-21.9","","10.6","","10.0","","20.4","","0","T","10","E","65","E"
"-102.97","49.22","ESTEVAN A","4012400","2006-04","2006","04","16.2","","-0.1","","8.1","","27.8","","-9.0","S","66.0","","5.4","","71.6","","0","","35","E","69","E"
"-102.97","49.22","ESTEVAN A","4012400","2006-05","2006","05","19.9","","4.6","","12.2","","33.7","","-3.3","","35.6","","0.0","T","35.6","","0","","25","E","59","E"
"-102.97","49.22","ESTEVAN A","4012400","2006-06","2006","06","23.6","","10.5","","17.1","","33.7","","6.0","S","66.2","","0.0","","66.2","","0","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","2006-07","2006","07","29.6","","11.8","","20.7","","35.6","","6.8","","7.4","","0.0","","7.4","","0","","32","E","61","E"
"-102.97","49.22","ESTEVAN A","4012400","2006-08","2006","08","27.4","","10.3","E","18.9","E","36.1","","4.6","","30.6","","0.0","","30.6","","0","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","2006-09","2006","09","20.6","","4.6","","12.6","","33.6","","-3.5","","46.0","","0.0","","46.0","","0","","34","E","59","E"
"-102.97","49.22","ESTEVAN A","4012400","2006-10","2006","10","8.4","","-4.1","","2.2","","23.9","","-11.9","","8.8","","7.8","","16.2","","7","","30","E","78","E"
"-102.97","49.22","ESTEVAN A","4012400","2006-11","2006","11","1.1","","-11.3","","-5.1","","14.2","","-28.2","","4.0","","29.4","","27.6","","6","","30","E","63","E"
"-102.97","49.22","ESTEVAN A","4012400","2006-12","2006","12","-3.6","","-15.6","","-9.6","","3.0","","-31.3","","0.8","","18.2","","18.0","","13","","30","E","69","E"
"-102.97","49.22","ESTEVAN A","4012400","2007-01","2007","01","-6.2","","-18.4","","-12.3","","4.4","","-35.2","","0.0","","12.8","","12.0","","10","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","2007-02","2007","02","-11.1","E","-21.2","","-16.2","E","2.8","S","-35.7","","0.4","","19.2","","18.8","","8","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","2007-03","2007","03","4.7","","-6.3","","-0.8","","23.2","","-21.6","","22.2","","10.0","","32.0","","0","T","","","",""
"-102.97","49.22","ESTEVAN A","4012400","2007-04","2007","04","12.4","","-3.1","","4.6","","27.4","","-13.5","","6.8","","6.2","","13.0","","0","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","2007-05","2007","05","18.5","","5.1","","11.8","","31.5","","-3.7","","108.4","","0.0","","108.4","","0","","15","E","87","E"
"-102.97","49.22","ESTEVAN A","4012400","2007-06","2007","06","23.7","","10.1","","16.9","","32.4","","2.0","","68.6","","0.0","","68.6","","0","","13","E","74","E"
"-102.97","49.22","ESTEVAN A","4012400","2007-07","2007","07","29.8","E","14.8","E","22.3","E","40.2","E","7.5","E","49.0","I","0.0","I","49.0","I","0","","1","I","48","I"
"-102.97","49.22","ESTEVAN A","4012400","2007-08","2007","08","25.2","","9.8","","17.5","","33.4","S","2.7","S","35.4","","0.0","","35.4","","0","","26","E","82","E"
"-102.97","49.22","ESTEVAN A","4012400","2007-09","2007","09","21.2","","4.5","","12.9","","32.5","","-7.6","","16.2","","0.0","","16.2","","0","","31","E","70","E"
"-102.97","49.22","ESTEVAN A","4012400","2007-10","2007","10","13.4","","0.4","","6.9","","25.3","","-8.4","","51.0","","0.2","","51.2","","0","","32","E","65","E"
"-102.97","49.22","ESTEVAN A","4012400","2007-11","2007","11","2.3","","-9.4","","-3.6","","16.0","","-24.5","","5.2","","9.8","","16.8","","4","","29","E","102","E"
"-102.97","49.22","ESTEVAN A","4012400","2007-12","2007","12","-7.1","","-18.6","","-12.9","","3.4","","-28.8","","0.2","","7.2","","6.6","","8","","27","E","74","E"
"-102.97","49.22","ESTEVAN A","4012400","2008-01","2008","01","-7.1","","-20.5","","-13.9","","5.1","","-37.7","","0.0","","8.8","","8.6","","7","","31","E","83","E"
"-102.97","49.22","ESTEVAN A","4012400","2008-02","2008","02","-7.0","","-20.5","","-13.8","","2.2","","-32.6","","0.0","T","18.6","","18.0","","8","","9","E","67","E"
"-102.97","49.22","ESTEVAN A","4012400","2008-03","2008","03","2.0","","-9.8","","-3.9","","12.6","","-32.2","","1.0","","10.0","","11.0","","6","","32","E","83","E"
"-102.97","49.22","ESTEVAN A","4012400","2008-04","2008","04","12.6","","-3.9","","4.4","","27.7","","-10.7","","2.6","","3.4","","5.6","","0","","13","E","70","E"
"-102.97","49.22","ESTEVAN A","4012400","2008-05","2008","05","18.2","","1.9","","10.1","","26.5","","-7.7","","39.6","","0.0","","39.6","","0","","11","E","82","E"
"-102.97","49.22","ESTEVAN A","4012400","2008-06","2008","06","21.9","","8.1","","15.0","","31.5","","4.0","","61.0","","0.0","","61.0","","0","","33","E","74","E"
"-102.97","49.22","ESTEVAN A","4012400","2008-07","2008","07","26.8","","11.3","","19.1","","33.0","","7.2","","74.8","","0.0","","74.8","","0","","31","E","78","E"
"-102.97","49.22","ESTEVAN A","4012400","2008-08","2008","08","26.7","","11.0","","18.9","","33.8","","4.1","","96.0","","0.0","","96.0","","0","","28","E","63","E"
"-102.97","49.22","ESTEVAN A","4012400","2008-09","2008","09","19.7","","4.8","","12.3","","29.1","","-0.8","","78.4","","0.0","","78.4","","0","","13","B","48","B"
"-102.97","49.22","ESTEVAN A","4012400","2008-10","2008","10","12.6","","-1.8","","5.4","","23.9","S","-11.0","","21.8","","17.0","","38.8","","0","","29","E","72","E"
"-102.97","49.22","ESTEVAN A","4012400","2008-11","2008","11","3.7","","-7.5","","-1.9","","16.4","","-17.7","","10.8","","3.2","","14.0","","1","","33","E","56","E"
"-102.97","49.22","ESTEVAN A","4012400","2008-12","2008","12","-11.6","","-23.1","","-17.4","","4.5","","-35.0","","0.0","","30.6","","30.6","","8","","33","E","63","E"
"-102.97","49.22","ESTEVAN A","4012400","2009-01","2009","01","-11.5","","-23.5","","-17.5","","4.2","","-43.4","","0.0","","43.0","","39.8","","9","","30","E","83","E"
"-102.97","49.22","ESTEVAN A","4012400","2009-02","2009","02","-10.1","","-20.9","","-15.5","","1.1","","-33.2","","0.0","T","46.4","","44.2","","24","","30","E","59","E"
"-102.97","49.22","ESTEVAN A","4012400","2009-03","2009","03","-4.0","","-15.8","","-9.9","","4.7","","-34.3","","0.2","","8.3","","8.5","","5","","31","E","74","E"
"-102.97","49.22","ESTEVAN A","4012400","2009-04","2009","04","9.3","","-2.2","","3.6","","25.2","","-12.6","","39.6","","1.2","","40.8","","0","","7","E","63","E"
"-102.97","49.22","ESTEVAN A","4012400","2009-05","2009","05","17.8","","1.8","","9.9","","27.8","","-5.4","S","6.0","","0.0","T","6.0","","0","","32","E","70","E"
"-102.97","49.22","ESTEVAN A","4012400","2009-06","2009","06","22.2","","8.0","","15.1","","30.9","","0.0","","66.4","","0.0","","66.4","","0","","25","B","74","B"
"-102.97","49.22","ESTEVAN A","4012400","2009-07","2009","07","23.6","","9.4","","16.5","","31.2","","3.6","","37.6","","0.0","","37.6","","0","","31","E","74","E"
"-102.97","49.22","ESTEVAN A","4012400","2009-08","2009","08","24.1","","9.9","","17.0","","33.0","","4.0","","71.6","","0.0","","71.6","","0","","32","B","56","B"
"-102.97","49.22","ESTEVAN A","4012400","2009-09","2009","09","25.8","","8.0","","16.9","","33.2","","-0.9","","5.2","","0.0","","5.2","","0","","30","E","70","E"
"-102.97","49.22","ESTEVAN A","4012400","2009-10","2009","10","6.3","","-1.4","","2.5","","20.1","","-7.8","","42.6","","20.6","","68.6","","0","","32","","63",""
"-102.97","49.22","ESTEVAN A","4012400","2009-11","2009","11","8.6","","-6.3","","1.1","","18.9","","-13.7","","0.0","","0.4","","0.4","","0","","32","E","59","E"
"-102.97","49.22","ESTEVAN A","4012400","2009-12","2009","12","-12.2","","-21.8","","-17.0","","0.3","","-34.2","","0.0","","21.0","","20.8","","9","","34","","59",""
"-102.97","49.22","ESTEVAN A","4012400","2010-01","2010","01","-8.9","","-18.2","","-13.6","","2.7","","-37.5","","0.2","","26.4","","26.6","","15","","32","E","65","E"
"-102.97","49.22","ESTEVAN A","4012400","2010-02","2010","02","-9.2","","-19.4","","-14.3","","-4.8","","-28.7","","0.0","T","7.4","","7.2","","19","","35","B","39","B"
"-102.97","49.22","ESTEVAN A","4012400","2010-03","2010","03","4.2","","-5.9","","-0.8","","20.8","","-18.6","","1.2","","4.2","","3.6","","0","","31","E","57","E"
"-102.97","49.22","ESTEVAN A","4012400","2010-04","2010","04","14.9","","-1.0","","6.9","","23.5","","-8.7","","20.2","","4.4","","24.6","","0","","27","B","74","B"
"-102.97","49.22","ESTEVAN A","4012400","2010-05","2010","05","16.5","","3.6","","10.1","","28.5","","-5.2","","78.3","","10.2","","88.5","","0","","6","","83",""
"-102.97","49.22","ESTEVAN A","4012400","2010-06","2010","06","22.0","","10.0","","16.0","","30.1","","2.4","","133.6","","0.0","","133.6","","0","","17","E","57","E"
"-102.97","49.22","ESTEVAN A","4012400","2010-07","2010","07","25.2","","11.7","","18.5","","32.1","","7.8","","55.4","","0.0","","55.4","","0","","22","E","74","E"
"-102.97","49.22","ESTEVAN A","4012400","2010-08","2010","08","25.2","","11.7","","18.5","","33.3","","5.7","","86.4","","0.0","","86.4","","0","","32","B","56","B"
"-102.97","49.22","ESTEVAN A","4012400","2010-09","2010","09","17.5","","5.8","","11.7","","30.7","","-3.8","","98.8","","0.0","","98.8","","0","","29","B","56","B"
"-102.97","49.22","ESTEVAN A","4012400","2010-10","2010","10","15.0","","-0.4","","7.3","","26.9","","-11.2","","22.6","","10.6","","33.4","","4","","33","E","76","E"
"-102.97","49.22","ESTEVAN A","4012400","2010-11","2010","11","0.3","","-9.9","","-4.8","","18.9","","-28.2","","3.6","","28.2","","31.6","","8","","33","E","54","E"
"-102.97","49.22","ESTEVAN A","4012400","2010-12","2010","12","-9.7","","-17.9","","-13.8","","0.7","","-26.3","","0.0","T","29.6","","30.0","","16","","31","E","56","E"
"-102.97","49.22","ESTEVAN A","4012400","2011-01","2011","01","-10.5","","-20.1","","-15.3","","0.1","","-32.6","","0.0","","39.4","","38.0","","23","","33","B","63","B"
"-102.97","49.22","ESTEVAN A","4012400","2011-02","2011","02","-8.7","","-19.8","","-14.3","","5.1","","-35.0","","2.6","","16.0","","18.4","","21","","27","E","78","E"
"-102.97","49.22","ESTEVAN A","4012400","2011-03","2011","03","-4.4","","-14.2","","-9.3","","4.4","","-27.6","","0.2","","14.0","","14.2","","20","","32","E","78","E"
"-102.97","49.22","ESTEVAN A","4012400","2011-04","2011","04","7.6","","-1.9","","2.9","","20.2","","-8.3","","9.2","","33.4","","42.6","","3","","36","E","96","E"
"-102.97","49.22","ESTEVAN A","4012400","2011-05","2011","05","15.3","","5.9","","10.6","","21.9","","-3.9","","166.2","","0.0","","166.2","","0","","32","E","63","E"
"-102.97","49.22","ESTEVAN A","4012400","2011-06","2011","06","21.2","","12.3","","16.8","","30.5","","4.4","","157.4","","0.0","","157.4","","0","","24","B","74","B"
"-102.97","49.22","ESTEVAN A","4012400","2011-07","2011","07","26.4","","15.7","","21.1","","34.3","","11.7","S","28.2","","0.0","","28.2","","0","","28","E","65","E"
"-102.97","49.22","ESTEVAN A","4012400","2011-08","2011","08","26.6","","13.6","","20.1","","33.0","","9.2","","34.4","","0.0","","34.4","","0","","28","E","78","E"
"-102.97","49.22","ESTEVAN A","4012400","2011-09","2011","09","22.2","","7.1","","14.7","","30.8","","-2.0","","34.4","","0.0","","34.4","","0","","29","E","65","E"
"-102.97","49.22","ESTEVAN A","4012400","2011-10","2011","10","14.0","","2.1","","8.1","","27.6","","-4.6","","39.6","","0.0","","39.6","","0","","15","E","56","E"
"-102.97","49.22","ESTEVAN A","4012400","2011-11","2011","11","2.2","","-8.3","","-3.0","","12.7","","-22.2","","0.6","","11.8","","12.4","","0","","31","E","61","E"
"-102.97","49.22","ESTEVAN A","4012400","2011-12","2011","12","-0.7","","-9.7","","-5.2","","6.7","","-22.5","","0.2","","13.6","","13.8","","9","","32","E","76","E"
"-102.97","49.22","ESTEVAN A","4012400","2012-01","2012","01","-2.7","","-13.7","","-8.3","","10.3","","-30.9","","1.4","","12.6","","14.4","","2","","30","E","67","E"
"-102.97","49.22","ESTEVAN A","4012400","2012-02","2012","02","-1.7","","-12.2","","-7.0","","6.6","","-25.8","","0.0","","14.0","","11.8","","10","","10","E","59","E"
"-102.97","49.22","ESTEVAN A","4012400","2012-03","2012","03","9.3","","-4.0","","2.6","","23.4","","-23.0","","6.6","","7.6","","14.2","","0","","27","E","57","E"
"-102.97","49.22","ESTEVAN A","4012400","2012-04","2012","04","12.6","","-0.1","","6.3","","29.9","","-7.8","","37.8","","2.4","","40.2","","0","","12","B","78","B"
"-102.97","49.22","ESTEVAN A","4012400","2012-05","2012","05","17.0","","5.3","","11.2","","27.5","","1.1","","88.6","","0.0","T","88.6","","0","","7","E","65","E"
"-102.97","49.22","ESTEVAN A","4012400","2012-06","2012","06","23.4","","11.2","","17.3","","30.5","","5.8","","62.2","","0.0","","62.2","","0","","27","E","102","E"
"-102.97","49.22","ESTEVAN A","4012400","2012-07","2012","07","28.5","","15.3","","21.9","","34.1","","10.2","S","34.4","","0.0","","34.4","","0","","34","E","111","E"
"-102.97","49.22","ESTEVAN A","4012400","2012-08","2012","08","26.9","","10.7","","18.8","","34.1","","6.8","","13.6","","0.0","","13.6","","0","","27","E","65","E"
"-102.97","49.22","ESTEVAN A","4012400","2012-09","2012","09","22.5","","4.6","","13.6","","31.3","","-5.9","","10.8","","0.0","","10.8","","0","","30","E","69","E"
"-102.97","49.22","ESTEVAN A","4012400","2012-10","2012","10","8.2","","-2.4","","2.9","","20.7","","-12.1","","19.8","","21.8","","41.6","","0","T","31","E","87","E"
"-102.97","49.22","ESTEVAN A","4012400","2012-11","2012","11","-0.7","","-10.2","","-5.5","","11.3","","-22.1","","2.0","","41.0","","41.8","","7","","30","E","67","E"
"-102.97","49.22","ESTEVAN A","4012400","2012-12","2012","12","-9.2","","-19.7","","-14.5","","5.7","","-32.2","","1.6","","21.0","","20.0","","22","","30","E","63","E"
"-102.97","49.22","ESTEVAN A","4012400","2013-01","2013","01","-7.9","","-19.9","","-13.9","","3.8","","-32.9","","0.6","","18.2","","13.8","","19","","27","E","83","E"
"-102.97","49.22","ESTEVAN A","4012400","2013-02","2013","02","-4.7","","-15.1","","-9.9","","1.1","","-32.4","","0.0","T","19.8","","20.0","","23","","33","E","74","E"
"-102.97","49.22","ESTEVAN A","4012400","2013-03","2013","03","-6.7","","-17.8","","-12.3","","3.1","","-26.6","","0.0","","58.0","","57.6","","42","","31","E","67","E"
"-102.97","49.22","ESTEVAN A","4012400","2013-04","2013","04","2.5","","-7.8","","-2.7","","19.8","","-20.7","","6.4","","12.6","","19.2","","0","T","32","E","83","E"
"-102.97","49.22","ESTEVAN A","4012400","2013-05","2013","05","18.3","","5.8","","12.1","","29.5","","-5.6","","83.8","","0.0","","83.8","","0","","34","E","61","E"
"-102.97","49.22","ESTEVAN A","4012400","2013-06","2013","06","22.4","","11.0","","16.7","","28.4","","2.4","","111.2","","0.0","","111.2","","0","","26","E","80","E"
"-102.97","49.22","ESTEVAN A","4012400","2013-07","2013","07","24.5","","12.6","","18.6","","31.2","","5.6","","124.6","","0.0","","124.6","","0","","10","","70",""
"-102.97","49.22","ESTEVAN A","4012400","2013-08","2013","08","25.9","","12.2","","19.1","","32.3","","7.2","S","29.4","","0.0","","29.4","","0","","31","E","54","E"
"-102.97","49.22","ESTEVAN A","4012400","2013-09","2013","09","21.8","","8.5","","15.2","","31.8","","1.4","","64.2","","0.0","","64.2","","0","","5","E","46","E"
"-102.97","49.22","ESTEVAN A","4012400","2013-10","2013","10","10.0","","-1.7","","4.2","","22.9","","-8.9","","29.0","","3.8","","32.4","","0","","33","B","63","B"
"-102.97","49.22","ESTEVAN A","4012400","2013-11","2013","11","0.6","","-10.6","","-5.0","","12.6","","-26.5","","3.8","","11.4","","15.2","","10","","27","E","65","E"
"-102.97","49.22","ESTEVAN A","4012400","2013-12","2013","12","-12.1","","-21.9","","-17.0","","3.2","","-35.8","","0.0","","24.4","","23.6","","14","","29","E","57","E"
"-102.97","49.22","ESTEVAN A","4012400","2014-01","2014","01","-6.4","","-20.3","","-13.4","","5.4","","-35.2","","0.2","","17.2","","17.2","","10","","33","E","83","E"
"-102.97","49.22","ESTEVAN A","4012400","2014-02","2014","02","-12.3","","-23.8","","-18.1","","4.1","","-30.7","S","0.0","","7.6","","7.6","","16","","30","E","50","E"
"-102.97","49.22","ESTEVAN A","4012400","2014-03","2014","03","-1.8","","-11.9","","-6.9","","12.4","","-35.7","","0.6","","6.6","","7.2","","0","T","31","E","54","E"
"-102.97","49.22","ESTEVAN A","4012400","2014-04","2014","04","8.7","","-3.4","","2.7","","19.7","","-14.4","","24.0","","19.6","","44.4","","0","","9","E","65","E"
"-102.97","49.22","ESTEVAN A","4012400","2014-05","2014","05","18.7","","4.1","","11.4","","31.7","","-4.6","","38.4","","5.2","","44.4","","0","","36","E","59","E"
"-102.97","49.22","ESTEVAN A","4012400","2014-06","2014","06","21.1","","10.0","","15.6","","26.9","","4.1","","112.4","","0.0","","112.4","","0","","9","B","67","B"
"-102.97","49.22","ESTEVAN A","4012400","2014-07","2014","07","24.8","","12.0","","18.5","","31.0","","7.2","","52.0","","0.0","","52.0","","0","","31","E","61","E"
"-102.97","49.22","ESTEVAN A","4012400","2014-08","2014","08","24.7","","12.8","","18.8","","31.0","","4.4","","116.4","","0.0","","116.4","","0","","4","E","48","E"
"-102.97","49.22","ESTEVAN A","4012400","2014-09","2014","09","19.5","","6.4","","12.9","","34.3","","-2.3","","55.6","","0.0","","55.6","","0","","32","E","57","E"
"-102.97","49.22","ESTEVAN A","4012400","2014-10","2014","10","13.1","","0.1","","6.7","","23.2","","-8.3","","5.6","","1.2","","6.8","","0","","29","E","69","E"
"-102.97","49.22","ESTEVAN A","4012400","2014-11","2014","11","-3.1","","-13.2","","-8.1","","11.0","","-28.5","","6.0","","19.8","","24.8","","11","","32","","78",""
"-102.97","49.22","ESTEVAN A","4012400","2014-12","2014","12","-3.9","","-13.2","","-8.5","","7.1","","-29.4","","0.0","T","3.0","","3.0","","7","","30","","59",""
"-102.97","49.22","ESTEVAN A","4012400","2015-01","2015","01","-4.9","","-14.9","","-9.9","","6.8","","-32.5","","4.4","","16.2","","20.2","","3","","32","","82",""
"-102.97","49.22","ESTEVAN A","4012400","2015-02","2015","02","-10.2","I","-18.8","I","-14.6","I","3.4","I","-27.2","I","0.0","I","8.4","I","8.2","I","","","12","I","59","I"
